cf_id,contact_id,company_name,goal,pledged,outcome,backers_count,country,currency,launched_at,staff_pick,spotlight,category_id,subcategory_id
2415,5188,Yang and Sons,121700,59003,failed,602,CH,CHF,1619672400,True,True,4cat,4subcat
117,1631,Jensen-Brown,9100,7438,failed,77,US,USD,1617253200,True,False,4cat,4subcat
1244,4568,Murphy-Farrell,9100,8906,failed,131,US,USD,1611381600,False,False,4cat,4subcat
564,1830,Everett-Wolfe,10000,7724,failed,87,US,USD,1607493600,False,False,4cat,4subcat
1255,3713,"York, Barr and Grant",3100,1985,canceled,25,US,USD,1608530400,False,True,4cat,4subcat
578,5141,Brown and Sons,27500,5593,failed,76,US,USD,1623128400,False,False,4cat,4subcat
418,3522,"Payne, Garrett and Thomas",48800,175020,successful,1621,IT,EUR,1608530400,False,False,4cat,4subcat
1918,4721,Robinson-Kelly,97600,119127,successful,1073,US,USD,1598677200,False,True,4cat,4subcat
2837,3768,Kelly-Colon,197900,110689,failed,4428,AU,AUD,1631941200,False,False,4cat,4subcat
426,1495,Kelly PLC,184100,159037,failed,1657,US,USD,1615442400,False,False,4cat,4subcat
2206,2462,Nguyen and Sons,5400,8109,successful,103,US,USD,1599973200,False,False,4cat,4subcat
2032,2280,Jones PLC,2300,8244,successful,147,US,USD,1611986400,False,False,4cat,4subcat
865,6108,Lee-Cobb,140000,94501,failed,926,CA,CAD,1618376400,False,False,4cat,4subcat
31,2881,"Martin, Gates and Holt",1500,13980,successful,269,US,USD,1610344800,False,False,4cat,4subcat
1494,3801,Bradford-Silva,180400,115396,failed,1748,US,USD,1602219600,False,False,4cat,4subcat
2570,4474,Mora-Bradley,9100,7656,failed,79,US,USD,1610172000,False,False,4cat,4subcat
314,5796,"Lopez, Reid and Johnson",164100,96888,failed,889,US,USD,1616389200,False,True,4cat,4subcat
1769,5201,Mcclain LLC,52000,91014,successful,820,US,USD,1610863200,True,False,4cat,4subcat
1651,5946,Ortega LLC,1700,12020,successful,137,CH,CHF,1618203600,False,False,4cat,4subcat
452,4508,"Silva, Walker and Martin",9800,13954,successful,186,IT,EUR,1642226400,False,False,4cat,4subcat
1808,5096,"Huynh, Gallegos and Mills",4300,6358,successful,125,US,USD,1618376400,False,True,4cat,4subcat
2288,5443,Anderson LLC,6200,1260,failed,14,IT,EUR,1589950800,True,True,4cat,4subcat
1855,2165,Garza-Bryant,800,14725,successful,202,US,USD,1626411600,False,False,4cat,4subcat
2852,2190,"Tapia, Kramer and Hicks",2000,10353,successful,157,US,USD,1619672400,False,True,4cat,4subcat
2529,6191,"Valenzuela, Davidson and Castro",8700,3227,canceled,38,DK,DKK,1618376400,False,True,4cat,4subcat
2280,2003,Beck-Knight,4900,13250,successful,144,AU,AUD,1605506400,False,False,4cat,4subcat
3150,5881,Mccoy Ltd,8400,11261,successful,121,GB,GBP,1603342800,False,True,4cat,4subcat
3081,2157,Johns-Thomas,54300,48227,canceled,524,US,USD,1606284000,False,True,4cat,4subcat
2560,2444,Stewart Inc,4200,735,failed,10,US,USD,1611468000,False,False,4cat,4subcat
2764,5995,Stone PLC,4200,13404,successful,536,US,USD,1626152400,False,True,4cat,4subcat
2762,6028,Garcia Group,74700,1557,failed,15,US,USD,1616475600,False,True,4cat,4subcat
220,4033,"Nelson, Smith and Graham",5300,1592,failed,16,US,USD,1579068000,False,False,4cat,4subcat
285,1261,Garcia Ltd,1200,14150,successful,130,US,USD,1594530000,False,False,4cat,4subcat
2244,2122,Clark-Conrad,3900,504,failed,17,US,USD,1627362000,False,True,4cat,4subcat
2357,4506,Fitzgerald Group,2000,14240,successful,140,US,USD,1602478800,False,True,4cat,4subcat
2197,1375,Greer and Sons,4900,11214,successful,280,US,USD,1614232800,False,False,4cat,4subcat
1496,1478,Lowery Group,5800,5362,canceled,114,US,USD,1608789600,False,True,4cat,4subcat
501,1889,"Perez, Reed and Lee",70400,118603,successful,3205,US,USD,1598936400,False,False,4cat,4subcat
632,5912,"Chen, Pollard and Clarke",4500,7496,successful,288,DK,DKK,1615957200,False,True,4cat,4subcat
1253,2537,"Serrano, Gallagher and Griffith",1300,10037,successful,148,US,USD,1611381600,False,False,4cat,4subcat
2607,5238,Rowland PLC,5600,6338,successful,235,US,USD,1595394000,False,True,4cat,4subcat
2678,3558,Ramirez-Calderon,4800,11088,successful,150,US,USD,1601528400,False,False,4cat,4subcat
627,2842,Mathis-Rodriguez,4300,11642,successful,216,IT,EUR,1613541600,False,True,4cat,4subcat
2242,5318,"Smith, Mack and Williams",5600,2769,canceled,26,US,USD,1593838800,False,False,4cat,4subcat
1210,4998,"Meza, Kirby and Patel",53100,101185,successful,2353,US,USD,1618203600,False,False,4cat,4subcat
1349,3244,Taylor-Rowe,110800,72623,failed,2201,US,USD,1623128400,False,False,4cat,4subcat
1582,4643,Henderson Ltd,93800,45987,failed,676,US,USD,1606716000,False,False,4cat,4subcat
23,3790,Webb Group,108700,87293,failed,831,US,USD,1608271200,False,True,4cat,4subcat
2134,5686,Thomas Ltd,8700,4414,canceled,56,CH,CHF,1636956000,False,False,4cat,4subcat
120,3339,Kennedy-Miller,9000,3351,failed,45,US,USD,1583647200,False,False,4cat,4subcat
265,5585,White-Obrien,185900,56774,canceled,1113,US,USD,1637906400,False,False,4cat,4subcat
127,1941,"Jordan, Schneider and Hall",2000,680,failed,7,US,USD,1628744400,False,True,4cat,4subcat
2454,4620,Small-Fuentes,3400,6408,successful,121,US,USD,1586581200,False,True,4cat,4subcat
662,4630,Reid-Day,84500,73522,failed,1225,GB,GBP,1626152400,False,False,4cat,4subcat
2779,5122,"Perez, Brown and Meyers",6100,6527,successful,233,US,USD,1594962000,False,False,4cat,4subcat
906,6033,Walker-Taylor,700,1848,successful,43,US,USD,1621918800,False,True,4cat,4subcat
1073,1873,Ball-Fisher,6400,12360,successful,221,US,USD,1597813200,False,True,4cat,4subcat
108,4158,"Jones, Casey and Jones",2300,14150,successful,133,US,USD,1607234400,True,True,4cat,4subcat
2060,4391,Martinez LLC,700,7664,successful,69,US,USD,1636524000,False,True,4cat,4subcat
1171,5786,Miller-Hubbard,2800,12797,successful,194,US,USD,1611986400,False,True,4cat,4subcat
1097,4530,"Munoz, Cherry and Bell",7100,4899,failed,70,US,USD,1613109600,False,False,4cat,4subcat
1307,4088,Baker-Higgins,9600,4929,failed,154,US,USD,1608184800,False,False,4cat,4subcat
1300,3667,"Johnson, Turner and Carroll",121600,1424,failed,22,US,USD,1632891600,False,False,4cat,4subcat
1199,6098,"Gallegos, Wagner and Gaines",7300,11228,successful,119,US,USD,1623733200,False,False,4cat,4subcat
1889,3368,Jordan-Fischer,6400,8890,successful,261,US,USD,1616475600,False,False,4cat,4subcat
78,4455,Howell and Sons,116300,116583,successful,3533,US,USD,1620622800,False,True,4cat,4subcat
978,2456,Moses-Terry,23400,23956,successful,452,AU,AUD,1617685200,False,False,4cat,4subcat
3130,3273,Martinez Ltd,7300,2594,failed,63,US,USD,1604120400,False,True,4cat,4subcat
1229,6064,"Young, Ramsey and Powell",8800,9317,successful,163,US,USD,1608962400,False,False,4cat,4subcat
780,1729,Lewis and Sons,3500,6560,successful,85,US,USD,1620795600,False,False,4cat,4subcat
3118,2810,"Ellis, Smith and Armstrong",81000,150515,successful,3272,US,USD,1625115600,False,False,4cat,4subcat
1818,4497,"Wood, Buckley and Meza",7000,12939,successful,126,US,USD,1600837200,False,False,4cat,4subcat
2667,3390,Hansen-Austin,7700,6920,failed,121,US,USD,1589173200,False,False,4cat,4subcat
2818,1926,Santana-George,71500,194912,successful,2320,US,USD,1615870800,False,True,4cat,4subcat
374,3173,Charles Inc,81300,31665,failed,452,US,USD,1608789600,False,True,4cat,4subcat
1949,3333,White-Rosario,800,2960,successful,80,US,USD,1610949600,False,False,4cat,4subcat
3020,1531,Strickland Group,170800,109374,failed,1886,US,USD,1589691600,False,True,4cat,4subcat
749,4881,Lynch Ltd,1800,2129,successful,52,US,USD,1591938000,False,False,4cat,4subcat
2390,1803,Cooper LLC,7800,2289,failed,31,US,USD,1615615200,False,True,4cat,4subcat
851,2321,Palmer Ltd,5800,12174,successful,290,US,USD,1635224400,False,False,4cat,4subcat
3140,2338,Adams-Rollins,159800,11108,failed,107,US,USD,1616648400,False,False,4cat,4subcat
1505,2373,Berry-Cannon,8800,2437,failed,27,US,USD,1604988000,False,False,4cat,4subcat
1340,3574,Haynes PLC,7900,12955,successful,236,US,USD,1598677200,False,False,4cat,4subcat
167,2404,"White, Pena and Calhoun",9100,1843,failed,41,US,USD,1605938400,False,False,4cat,4subcat
1571,5059,"Gates, Li and Thompson",1800,8621,successful,80,CA,CAD,1597813200,False,True,4cat,4subcat
1216,5466,King-Morris,154500,30215,canceled,296,US,USD,1606456800,False,False,4cat,4subcat
2508,5427,"Ramirez, Padilla and Barrera",6400,3676,failed,141,GB,GBP,1614319200,False,False,4cat,4subcat
316,1542,Fox Ltd,35600,20915,failed,225,AU,AUD,1605679200,False,True,4cat,4subcat
2606,3144,Wise and Sons,1700,4044,successful,40,US,USD,1594789200,False,False,4cat,4subcat
2402,2676,Butler-Barr,39400,192292,successful,2289,IT,EUR,1638943200,False,False,4cat,4subcat
761,3646,"Wilson, Jefferson and Anderson",3000,6722,successful,65,US,USD,1608184800,False,False,4cat,4subcat
1724,1399,Davis-Gardner,7200,3301,failed,37,US,USD,1587445200,False,False,4cat,4subcat
443,2058,Turner-Terrell,5500,11952,successful,184,GB,GBP,1602651600,False,False,4cat,4subcat
974,1300,"Hall, Buchanan and Benton",3500,3930,successful,85,US,USD,1628139600,False,True,4cat,4subcat
534,2075,"Lowery, Hayden and Cruz",7900,5729,failed,112,US,USD,1622696400,False,True,4cat,4subcat
2046,4768,Espinoza Group,73000,175015,successful,1902,US,USD,1611900000,False,False,4cat,4subcat
2614,3682,"Davis, Crawford and Lopez",6200,11280,successful,105,US,USD,1608962400,False,False,4cat,4subcat
2652,5901,"Richards, Stevens and Fleming",6100,10012,successful,132,US,USD,1613023200,False,False,4cat,4subcat
1303,3540,Brown Ltd,103200,1690,failed,21,US,USD,1599541200,True,False,4cat,4subcat
333,2482,Luna-Horne,43000,5615,failed,78,US,USD,1589778000,True,False,4cat,4subcat
1722,2706,Allen Inc,9600,6205,failed,67,AU,AUD,1615701600,False,False,4cat,4subcat
878,6103,"Hall, Holmes and Walker",153700,15238,failed,181,US,USD,1613541600,False,False,4cat,4subcat
2968,4708,Smith-Powell,3600,961,failed,13,US,USD,1631163600,False,False,4cat,4subcat
513,2030,"Williams, Orozco and Gomez",100,5,failed,1,US,USD,1619067600,False,True,4cat,4subcat
960,6122,Moss-Obrien,700,7763,successful,80,US,USD,1618894800,False,False,4cat,4subcat
3149,3737,"Riley, Cohen and Goodman",9800,12434,successful,131,US,USD,1597640400,False,False,4cat,4subcat
2566,3396,"Peck, Higgins and Smith",3700,13164,successful,155,US,USD,1587790800,False,False,4cat,4subcat
3087,2981,Davis and Sons,1700,13468,successful,245,US,USD,1602133200,False,False,4cat,4subcat
965,5036,Lopez-King,7900,8550,successful,93,US,USD,1619326800,False,False,4cat,4subcat
2019,5761,Glover-Nelson,94900,57659,failed,594,US,USD,1618030800,False,False,4cat,4subcat
2494,5395,"Herrera, Bennett and Silva",121100,26176,failed,252,US,USD,1596085200,False,True,4cat,4subcat
1498,2741,Ayala Group,5400,8366,successful,135,US,USD,1595394000,False,True,4cat,4subcat
356,1675,"Huerta, Roberts and Dickerson",4000,12886,successful,140,US,USD,1614492000,False,True,4cat,4subcat
488,1722,"Williams, Martin and Meyer",60200,86244,successful,1015,GB,GBP,1594962000,False,False,4cat,4subcat
2316,4587,Lewis-Jacobson,6500,9910,successful,381,US,USD,1618376400,False,False,4cat,4subcat
2031,5784,Butler LLC,6600,4814,failed,112,US,USD,1634274000,False,False,4cat,4subcat
1627,1498,Ball LLC,7600,4603,canceled,139,IT,EUR,1636174800,False,False,4cat,4subcat
1894,5889,"Ortiz, Coleman and Mitchell",5200,1090,failed,18,GB,GBP,1596171600,False,False,5cat,5subcat
1825,1663,Gray-Jenkins,4500,14942,successful,142,GB,GBP,1627016400,False,False,5cat,5subcat
1173,4002,Jackson PLC,101000,87676,failed,2307,IT,EUR,1613887200,False,False,5cat,5subcat
1546,5336,Maldonado and Sons,9300,14025,successful,165,US,USD,1611640800,False,False,5cat,5subcat
682,5044,Sanchez LLC,900,1017,successful,27,US,USD,1628226000,False,False,5cat,5subcat
2015,5300,Decker Inc,1500,8929,successful,83,US,USD,1602651600,False,False,5cat,5subcat
283,5682,Clark and Sons,5000,10748,successful,154,US,USD,1627362000,False,True,5cat,5subcat
2660,5493,Caldwell LLC,99500,89288,failed,940,CH,CHF,1627016400,False,True,5cat,5subcat
321,6162,Bautista-Cross,5500,12274,successful,186,US,USD,1602997200,False,False,5cat,5subcat
1879,1665,Nixon Inc,800,663,failed,26,US,USD,1599195600,False,True,5cat,5subcat
225,3411,Jackson Inc,196900,199110,successful,2053,US,USD,1607320800,False,False,5cat,5subcat
968,2467,Warren Ltd,194500,41212,live,808,AU,AUD,1623042000,False,False,5cat,5subcat
1257,4798,Brown-Mckee,1500,2708,successful,48,US,USD,1616475600,False,False,5cat,5subcat
3111,3458,"Wilson, Hall and Osborne",168600,91722,failed,908,US,USD,1605679200,False,True,5cat,5subcat
1532,5419,Wong-Walker,900,12102,successful,295,US,USD,1623128400,False,False,5cat,5subcat
1077,3520,Peterson PLC,2100,11469,successful,142,US,USD,1612332000,False,False,5cat,5subcat
3014,2487,Sanchez-Morgan,1400,4126,successful,133,US,USD,1591246800,False,True,5cat,5subcat
2665,3432,"Cole, Smith and Wood",8900,2148,failed,26,GB,GBP,1620018000,False,False,5cat,5subcat
2726,4084,Thompson-Bates,33700,62330,successful,1385,GB,GBP,1609826400,False,False,5cat,5subcat
42,2690,Brown Group,6100,7548,successful,80,DK,DKK,1606024800,False,False,5cat,5subcat
2976,1484,"Whitaker, Wallace and Daniels",5200,14394,successful,206,GB,GBP,1625461200,False,True,5cat,5subcat
56,2527,Green-Carr,900,14324,successful,169,US,USD,1621054800,False,True,5cat,5subcat
896,5698,Marshall Inc,167400,22073,failed,441,US,USD,1615356000,False,True,5cat,5subcat
2905,3895,Fleming-Oliver,178200,24882,failed,355,US,USD,1612936800,False,False,5cat,5subcat
1405,3533,"Baker, Collins and Smith",114400,196779,successful,4799,US,USD,1631509200,True,True,5cat,5subcat
705,1890,Noble-Bailey,800,3755,successful,34,US,USD,1593147600,False,True,5cat,5subcat
1533,5704,Lyons Inc,39300,71583,successful,645,US,USD,1583215200,True,False,5cat,5subcat
2906,2205,"Mahoney, Adams and Lucas",9200,12129,successful,154,CA,CAD,1588568400,False,False,5cat,5subcat
197,2131,Stewart-Coleman,134600,59007,failed,1439,US,USD,1610690400,False,True,5cat,5subcat
1739,3429,Jackson PLC,163700,93963,failed,1999,CA,CAD,1607493600,False,False,5cat,5subcat
694,3176,"Potter, Harper and Everett",121400,65755,failed,792,US,USD,1591938000,False,True,5cat,5subcat
675,1533,"Lane, Ryan and Chapman",6300,5674,failed,105,US,USD,1613973600,False,False,5cat,5subcat
1929,2878,Hunt Group,163800,78743,failed,2072,US,USD,1610085600,False,True,5cat,5subcat
699,4744,Mccann-Le,153600,107743,failed,1796,US,USD,1612159200,False,False,5cat,5subcat
1068,4436,Murillo-Mcfarland,84400,98935,successful,1052,DK,DKK,1602306000,True,True,5cat,5subcat
306,1376,"Kelley, Stanton and Sanchez",3700,5107,successful,85,AU,AUD,1616994000,False,False,5cat,5subcat
1165,5887,Powell and Sons,18900,60934,successful,909,US,USD,1602910800,False,False,5cat,5subcat
1956,5534,"Avery, Brown and Parker",7900,5113,failed,102,US,USD,1597122000,False,False,5cat,5subcat
1131,4619,Smith-Ramos,140300,5112,failed,82,DK,DKK,1600578000,False,False,5cat,5subcat
313,2913,Bailey and Sons,120700,57010,failed,750,GB,GBP,1624078800,False,False,5cat,5subcat
800,4327,Park-Goodman,5100,12219,successful,272,US,USD,1603947600,False,True,5cat,5subcat
2084,4750,Walsh-Watts,3600,8158,successful,190,US,USD,1633410000,False,True,5cat,5subcat
337,4852,"Ray, Li and Li",5000,7119,successful,237,US,USD,1612418400,True,True,5cat,5subcat
2160,2243,"Barnes, Wilcox and Riley",5600,13868,successful,555,US,USD,1613887200,False,False,5cat,5subcat
1840,6159,Thomas-Simmons,48500,75906,successful,3036,US,USD,1618030800,False,False,5cat,5subcat
550,5370,Smith-Nguyen,9700,4932,failed,67,AU,AUD,1610949600,False,False,5cat,5subcat
1052,5566,Williams and Sons,140800,88536,failed,2108,CH,CHF,1594530000,False,False,5cat,5subcat
1485,2798,Alvarez-Andrews,4900,14273,successful,210,US,USD,1610085600,False,False,5cat,5subcat
2267,4265,Pierce-Ramirez,7700,14644,successful,157,US,USD,1632027600,False,True,5cat,5subcat
398,1537,Rodriguez-Hansen,8800,8747,canceled,94,US,USD,1631682000,False,False,5cat,5subcat
1024,2660,"Williams, Price and Hurley",3000,7758,successful,165,CA,CAD,1607839200,False,False,5cat,5subcat
2029,3420,Collins-Martinez,8400,10770,successful,199,IT,EUR,1601787600,False,True,5cat,5subcat
2736,1344,Davis-Gonzalez,179100,93991,failed,1221,US,USD,1589173200,False,False,5cat,5subcat
663,6063,Hayes Group,5500,8964,successful,191,US,USD,1602392400,True,True,5cat,5subcat
2638,2225,"Tapia, Sandoval and Hurley",171000,84891,canceled,976,US,USD,1636351200,False,False,5cat,5subcat
1876,4395,Smith-Hill,9400,5918,canceled,160,US,USD,1620536400,True,True,5cat,5subcat
1847,5001,Cummings-Hayes,145500,101987,canceled,2266,US,USD,1595221200,False,False,5cat,5subcat
1521,4997,Freeman-French,7200,6115,failed,75,US,USD,1582264800,False,True,5cat,5subcat
2780,2239,Beck-Weber,129100,188404,successful,2326,US,USD,1624338000,False,False,5cat,5subcat
3184,5242,Wilson Group,6200,13441,successful,480,US,USD,1595048400,False,False,5cat,5subcat
2340,3064,Green Ltd,5200,13838,successful,220,US,USD,1594443600,False,False,5cat,7subcat
1950,1299,Kim Ltd,6300,5629,failed,55,US,USD,1605333600,False,False,5cat,7subcat
118,2900,"Reeves, Thompson and Richardson",131800,147936,successful,1396,US,USD,1586667600,False,False,5cat,7subcat
2871,4994,Mitchell and Sons,125500,188628,successful,1965,DK,DKK,1615870800,False,True,5cat,7subcat
2309,3070,Smith-Jones,8800,12356,successful,209,US,USD,1634187600,False,False,5cat,7subcat
1459,4210,"Luna, Anderson and Fox",9600,14925,successful,533,DK,DKK,1602306000,False,False,5cat,7subcat
565,2368,Briggs PLC,82800,2721,canceled,58,US,USD,1616475600,False,True,5cat,7subcat
593,1822,Perry and Sons,54700,163118,successful,1989,US,USD,1615701600,False,False,5cat,7subcat
2965,4390,"Rogers, Jacobs and Jackson",121500,108161,failed,1335,CA,CAD,1599109200,False,False,5cat,7subcat
476,3528,"Taylor, Cisneros and Romero",157600,23159,failed,331,GB,GBP,1617685200,False,False,5cat,7subcat
1159,3799,Holmes PLC,46100,77012,successful,1604,AU,AUD,1597122000,False,False,5cat,7subcat
1383,2896,Morris Group,4800,3045,failed,31,US,USD,1613282400,False,False,5cat,7subcat
47,5726,Woods Inc,4000,1763,failed,39,US,USD,1637128800,False,True,5cat,7subcat
1103,4606,Terry-Salinas,98800,139354,successful,2080,US,USD,1584766800,False,False,5cat,7subcat
2099,3474,Olsen-Ryan,5600,10328,successful,159,US,USD,1594616400,False,False,5cat,7subcat
2208,4883,Collins LLC,25500,45983,successful,460,US,USD,1618376400,False,False,5cat,7subcat
1060,2219,"Best, Miller and Thomas",7800,9289,successful,131,AU,AUD,1622955600,False,False,5cat,7subcat
2775,2100,Wilson Ltd,7600,11061,successful,369,US,USD,1617253200,False,True,5cat,7subcat
458,5662,"Clark, Mccormick and Mendoza",89100,13385,failed,243,US,USD,1621746000,False,True,5cat,7subcat
141,4874,Hardin-Dixon,1300,12597,successful,156,US,USD,1624165200,False,False,5cat,7subcat
284,1670,Becker-Scott,7900,7875,failed,183,US,USD,1640239200,False,True,5cat,7subcat
2882,1486,Barnes-Williams,8600,4832,live,45,US,USD,1614664800,False,True,5cat,7subcat
2773,2097,Rodriguez-Patterson,99500,17879,canceled,215,US,USD,1614405600,False,False,5cat,7subcat
514,3072,King Inc,7400,6245,failed,56,US,USD,1608703200,False,False,5cat,7subcat
52,5461,"Moore, Cook and Wright",7300,11579,successful,168,US,USD,1616130000,False,False,5cat,7subcat
1071,6207,Moore Group,5600,10397,successful,122,US,USD,1639029600,False,False,5cat,7subcat
665,2118,Callahan-Gilbert,1400,5696,successful,114,US,USD,1589950800,False,False,5cat,7subcat
526,1312,Brooks-Rodriguez,5100,5421,successful,164,US,USD,1613714400,False,True,5cat,7subcat
3042,2670,Vasquez Inc,7100,1022,failed,31,US,USD,1606888800,False,False,5cat,7subcat
746,5636,Harmon-Madden,700,8262,successful,76,US,USD,1601787600,False,True,5cat,7subcat
1935,5515,"Miranda, Martinez and Lowery",2300,6134,successful,82,AU,AUD,1601442000,False,True,5cat,7subcat
1443,4250,"Cole, Salazar and Moreno",3200,10831,successful,172,US,USD,1580536800,False,False,5cat,7subcat
1715,5100,Brown-Williams,161900,38376,failed,526,US,USD,1591592400,False,False,5cat,7subcat
1524,5385,Sanchez-Parsons,1800,14310,successful,179,US,USD,1598418000,True,False,5cat,7subcat
218,3506,Rivera-Pearson,70200,35536,failed,523,AU,AUD,1613887200,False,False,5cat,7subcat
1561,5500,Ortiz-Roberts,7800,6839,failed,64,US,USD,1623214800,False,True,5cat,7subcat
439,3924,Morrow Inc,3100,13223,successful,132,US,USD,1592110800,False,True,5cat,7subcat
2550,2226,Cochran-Nguyen,84600,134845,successful,1249,US,USD,1586667600,False,False,5cat,11subcat
2303,4326,Clark-Cooke,9000,14455,successful,129,US,USD,1603861200,False,False,5cat,11subcat
2656,3254,"Hampton, Lewis and Ray",600,4022,successful,54,US,USD,1627362000,False,False,5cat,11subcat
1903,4736,Acevedo-Huffman,9500,4460,failed,56,US,USD,1623906000,False,True,5cat,11subcat
1400,1728,Huang-Henderson,41700,138497,successful,1539,US,USD,1598763600,False,False,5cat,11subcat
905,5005,Pineda Group,137900,165352,successful,2468,US,USD,1620795600,False,False,5cat,11subcat
2712,5576,"Reid, Rivera and Perry",3800,6000,successful,62,US,USD,1634274000,False,False,5cat,11subcat
296,3321,"Lee, Ali and Guzman",8600,3589,failed,92,US,USD,1600146000,False,False,5cat,11subcat
2435,2336,Ellison PLC,9300,14822,successful,329,US,USD,1615784400,False,False,5cat,11subcat
1909,4718,Braun PLC,2500,14536,successful,393,US,USD,1625547600,False,False,5cat,11subcat
135,4603,"Pham, Avila and Nash",7200,3326,failed,128,US,USD,1590555600,False,False,5cat,11subcat
684,5825,Salazar-Moon,4000,11948,successful,187,US,USD,1599109200,False,False,5cat,11subcat
1195,2028,Myers LLC,1700,12202,successful,123,IT,EUR,1593579600,False,True,5cat,11subcat
563,4785,Rush-Bowers,189500,117628,live,1089,US,USD,1618203600,False,False,5cat,11subcat
1620,6061,Mayer-Richmond,101400,47037,failed,747,US,USD,1622610000,False,False,5cat,11subcat
516,1922,Hansen Group,8100,9969,successful,192,US,USD,1590037200,False,True,5cat,11subcat
2530,3858,Delgado-Hatfield,100,4,failed,1,CA,CAD,1607925600,False,False,5cat,11subcat
1634,3871,Mckee-Hill,134300,145265,successful,2105,US,USD,1585371600,False,False,5cat,11subcat
2450,3814,Morales Group,183800,1667,failed,54,US,USD,1621573200,False,False,5cat,11subcat
1598,4613,Ramirez Group,8800,622,failed,10,US,USD,1607752800,False,True,5cat,11subcat
1281,5179,Rosario-Smith,189200,188480,failed,6080,CA,CAD,1621141200,False,False,5cat,11subcat
670,2037,Hunt LLC,20000,158832,successful,3177,US,USD,1624251600,False,False,5cat,11subcat
2254,4048,"Fischer, Fowler and Arnold",20100,47705,successful,589,IT,EUR,1623128400,False,False,5cat,11subcat
1813,4388,Hale-Hayes,121600,188288,successful,4006,US,USD,1609826400,False,False,5cat,11subcat
30,2740,Yu and Sons,6700,5569,failed,105,US,USD,1632805200,False,False,5cat,11subcat
1941,5177,Lamb-Sanders,197700,127591,failed,2604,DK,DKK,1619758800,False,True,5cat,11subcat
742,5864,Haynes-Williams,8700,10682,successful,116,US,USD,1599282000,False,False,5cat,11subcat
1294,4014,Martinez PLC,194900,68137,canceled,614,US,USD,1594616400,False,True,5cat,11subcat
2862,6132,Moss-Guzman,1300,10243,successful,174,CH,CHF,1599541200,False,False,5cat,11subcat
422,2111,Williams and Sons,5100,10981,successful,161,US,USD,1615096800,False,True,5cat,11subcat
1589,3271,"Peterson, Fletcher and Sanchez",6700,12939,successful,127,AU,AUD,1633582800,False,True,5cat,11subcat
3138,5713,Joyce PLC,3600,3174,live,31,US,USD,1601010000,False,False,5cat,11subcat
531,3087,"Green, Murphy and Webb",5300,9676,successful,255,US,USD,1599109200,True,False,5cat,11subcat
877,2803,"Green, Robinson and Ho",1100,8081,successful,112,US,USD,1626325200,False,False,5cat,11subcat
1345,4242,"Johnson, Parker and Haynes",45900,150965,successful,1606,CH,CHF,1604642400,False,False,5cat,13subcat
320,5475,"Tran, Steele and Wilson",23300,98811,successful,1267,US,USD,1594357200,False,True,5cat,13subcat
1215,3482,Fox Group,60200,138384,successful,1442,CA,CAD,1591938000,False,True,5cat,13subcat
817,2202,Price-Rodriguez,5700,12309,successful,397,GB,GBP,1612418400,False,True,5cat,13subcat
583,5409,"Mills, Frazier and Perez",170400,160422,failed,2468,US,USD,1622350800,False,False,5cat,13subcat
1509,3451,"Ruiz, Richardson and Cole",7300,2946,failed,40,US,USD,1603861200,False,True,5cat,13subcat
2676,4769,Garcia Group,191000,45831,canceled,595,US,USD,1604728800,True,True,5cat,13subcat
2021,4321,"Cline, Peterson and Lowery",50500,16389,failed,191,US,USD,1615528800,False,False,5cat,13subcat
1473,4168,"Underwood, James and Jones",900,6303,successful,89,US,USD,1596344400,False,False,5cat,13subcat
2729,3863,Wilson and Sons,3500,3295,failed,35,IT,EUR,1621141200,False,False,5cat,13subcat
495,5637,"Wang, Koch and Weaver",196700,174039,failed,3868,IT,EUR,1627794000,False,False,5cat,13subcat
1335,2134,Solomon PLC,3600,13950,successful,157,GB,GBP,1590901200,False,False,5cat,13subcat
499,2648,"Miranda, Gray and Hale",5300,7413,successful,225,CH,CHF,1630299600,True,False,5cat,13subcat
2820,3402,Stevenson-Thompson,4200,14577,successful,150,US,USD,1611554400,False,False,5cat,13subcat
48,2262,Simmons-Villarreal,3400,8089,successful,193,US,USD,1593147600,False,False,5cat,13subcat
2488,3916,Cooper Inc,3600,2097,live,27,GB,GBP,1605247200,False,True,5cat,13subcat
1179,3486,Romero and Sons,5200,3079,failed,60,US,USD,1601528400,False,False,5cat,20subcat
2300,4591,Chaney-Dennis,4900,8523,successful,275,US,USD,1623992400,False,False,5cat,20subcat
2745,3233,Bailey PLC,1000,718,failed,19,US,USD,1588050000,False,False,5cat,20subcat
2162,5660,Miles and Sons,3500,8842,successful,87,US,USD,1623387600,False,False,5cat,20subcat
213,4218,"Ross, Kelly and Brown",8400,9076,successful,133,US,USD,1626757200,False,True,5cat,20subcat
3051,3475,Smith-Gonzalez,5400,14743,successful,154,US,USD,1617080400,False,True,5cat,20subcat
1689,3309,Miller-Poole,102500,165954,successful,3131,US,USD,1604469600,False,False,5cat,20subcat
956,1932,Harrington-Harper,155200,37754,canceled,439,GB,GBP,1597294800,False,False,5cat,20subcat
596,5850,Santos-Young,4000,14606,successful,142,US,USD,1612332000,False,False,5cat,20subcat
300,1786,"Harrison, Blackwell and Mendez",8300,3260,canceled,35,US,USD,1625893200,False,False,5cat,20subcat
